ID,imp_op_var39_comer_ult3,imp_op_var40_ult1,imp_op_var41_ult1,ind_var1_0,ind_var5,ind_var12_0,ind_var13_largo_0,ind_var14_0,ind_var18,ind_var24,ind_var25_0,ind_var27,ind_var31_0,ind_var33_0,ind_var37_0,ind_var41_0,ind_var46_0,num_var5_0,num_var8,num_var13_corto,num_var13,num_var18_0,num_var24,num_op_var40_hace2,num_op_var41_hace3,num_op_var39_ult1,num_var27,num_var31_0,num_var33,num_var37_0,num_var41_0,num_var44_0,saldo_var5,saldo_var13_largo,saldo_var18,saldo_var28,saldo_var32,saldo_var41,delta_imp_amort_var18_1y3,delta_imp_compra_var44_1y3,delta_imp_trasp_var17_out_1y3,delta_num_aport_var17_1y3,delta_num_reemb_var33_1y3,delta_num_venta_var44_1y3,imp_aport_var13_hace3,imp_aport_var33_ult1,imp_reemb_var13_hace3,imp_reemb_var33_ult1,imp_trasp_var17_out_hace3,imp_trasp_var33_out_ult1,ind_var10_ult1,ind_var43_recib_ult1,num_aport_var13_ult1,num_var7_emit_ult1,num_var22_hace2,num_med_var45_ult3,num_meses_var13_largo_ult3,num_meses_var39_vig_ult3,num_op_var40_comer_ult3,num_op_var41_efect_ult1,num_reemb_var13_ult1,num_sal_var16_ult1,num_trasp_var17_in_ult1,num_trasp_var33_out_hace3,num_var45_hace3,saldo_medio_var5_hace3,saldo_medio_var8_ult1,saldo_medio_var12_ult3,saldo_medio_var13_largo_hace2,saldo_medio_var13_medio_hace3,saldo_medio_var17_ult1,saldo_medio_var29_ult3,saldo_medio_var44_hace2,TARGET
1159,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.89,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1260,486.12,0.0,546.12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,15,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,0,1,0,3,0,0,0,0,15,15.0,1552.68,0.0,0.0,0,0.0,0.0,0.0,0
344,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1327,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1343,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.43,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1166,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1727,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,90.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,6.21,0.0,0.0,0.0,0,0.0,0.0,0.0,0
790,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.61,0.0,0.0,0.0,0,0.0,0.0,0.0,0
306,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
493,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,18.87,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1261,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,111000,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,3,0,0,0,15,16445.46,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1744,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,90.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
753,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
820,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,60.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,15,0,2,0,0,0,0,0,0,0,0.0,0.0,51270.48,0.0,0,0.0,0.0,0.0,0
152,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
207,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,3,3,0,3,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2499.99,0.0,9679.11,0.0,0,0.0,0.0,0.0,0
1189,340.62,0.0,318.12,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,3,0,0,0,12,3,0,725.52,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,2,0,0,0,0,0,0,15,25.86,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1913,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0
785,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
193,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,3,29999.97,0.0,0.0,0.0,0,0.0,0.0,0.0,0
209,2017.92,0.0,1693.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,42,0,0,0,0,3,0,187.08,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,2,0,0,0,0,0,0,3,13.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0
829,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.35,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1056,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9.48,0.0,0.0,0.0,0,0.0,0.0,0.0,0
920,10966.5,0.0,8695.89,0,1,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,123,0,0,0,0,3,0,801.87,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,0,2,6,21,0,0,0,0,132,7896.75,0.0,45290.4,0.0,0,0.0,0.0,0.0,0
815,244.17,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,15,3,0,260.34,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,65.97,0.0,0.0,0.0,0,0.0,0.0,0.0,0
176,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1857,3007.98,0.0,1765.11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,54,0,0,0,0,3,0,145.02,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,6,0,0,0,0,3,16.56,0.0,0.0,0.0,0,0.0,0.0,0.0,0
172,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12.03,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,0,2,0,0,0,0,0,0,72,70.08,0.0,0.0,0.0,0,0.0,0.0,0.0,0
669,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1960,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.51,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1835,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1861,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1203,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1183,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1213,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
178,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,90.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
793,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1076,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
101,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0
95,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.69,0.0,0.0,0.0,0,0.0,0.0,0.0,0
658,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.87,0.0,0.0,0.0,0,0.0,0.0,0.0,0
316,0.0,0.0,240.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1143.27,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,2,0,3,0,0,0,0,3,37.71,0.0,0.0,0.0,0,0.0,0.0,0.0,0
999,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1733,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4.41,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1188,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,5.82,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1516,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
186,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0
851,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.51,0.0,0.0,0.0,0,0.0,0.0,0.0,0
347,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,90.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.61,0.0,0.0,0.0,0,0.0,0.0,0.0,0
889,640.02,0.0,319.17,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,6,0,0,0,12,3,0,34.35,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,2,0,0,0,0,0,0,12,18.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
828,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,255.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,12,839.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1721,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,471.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,2,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1740,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1358,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09,0.0,0.0,0.0,0,0.0,0.0,0.0,0
345,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
792,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.21,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1807,1544.01,0.0,347.94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,492.87,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,2,0,0,0,0,0,0,15,180.03,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1588,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1912,152.49,0.0,152.49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,4043.85,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,9,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1377,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,9,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
768,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,0,0,48,24.84,0.0,196409.25,0.0,0,0.0,0.0,0.0,0
1906,235.83,0.0,1195.83,0,1,1,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,3,0,0,15,0,0,0,3,3,0,175.29,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,6,0,0,0,0,0,0.0,0.0,609.12,0.0,0,0.0,0.0,0.0,0
1508,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
523,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,90.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1086,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
668,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0
34,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.96,0.0,0.0,0.0,0,0.0,0.0,0.0,0
652,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.87,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1519,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
444,100.56,0.0,100.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,199.44,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,6,77.43,0.0,0.0,0.0,0,0.0,0.0,0.0,0
349,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1951,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,157.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,3,1.05,0.0,0.0,0.0,0,0.0,0.0,0.0,0
51,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,2,0,0,0,0,0,0,15,23.1,0.0,28.56,0.0,0,0.0,0.0,0.0,0
